show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_int,duration_type
s7753,Movie,playing for time,"Daniel Mann, Joseph Sargent",United States,2017-12-01,1980,TV-14,149 min,Dramas,2017,149.0,min
s7754,Movie,playing hard,Jean-Simon Chartier,Canada,2019-04-05,2018,TV-MA,92 min,"Documentaries, International Movies",2019,92.0,min
s7755,Movie,pope francis: a man of his word,Wim Wenders,Switzerland,2019-01-03,2018,PG,96 min,"Documentaries, Faith & Spirituality, International Movies",2019,96.0,min
s7756,Movie,popeye,Robert Altman,United States,2019-11-24,1980,PG,114 min,"Action & Adventure, Children & Family Movies, Comedies",2019,114.0,min
s7758,Movie,porto,Gabe Klinger,Portugal,2018-04-16,2016,TV-MA,77 min,"Dramas, Independent Movies, Romantic Movies",2018,77.0,min
s7759,Movie,postcards from london,Steve McLean,United Kingdom,2019-02-19,2018,TV-MA,90 min,"Dramas, Independent Movies, LGBTQ Movies",2019,90.0,min
s7757,TV Show,portlandia,Not Given,United States,2019-09-25,2018,TV-14,8 Seasons,TV Comedies,2019,8.0,Seasons
s7779,Movie,power rangers super megaforce: the legendary battle (extended),"Charlie Haskell, Koichi Sakamoto",United States,2016-01-01,2014,TV-Y7,55 min,Movies,2016,55.0,min
s7796,TV Show,prince jai aur dumdaar viru,Bhavik Thakore,Not Given,2020-10-18,2017,TV-Y,1 Season,"Kids' TV, TV Comedies",2020,1.0,Season
s7789,Movie,power rangers: megaforce: the robo knight before christmas,James Barr,United States,2016-01-01,2013,TV-Y7,24 min,Children & Family Movies,2016,24.0,min
s7790,Movie,prague,Ashish R. Shukla,India,2017-12-01,2013,TV-MA,106 min,"Dramas, Independent Movies, International Movies",2017,106.0,min
s7791,Movie,prelude to war,Frank Capra,United States,2017-03-31,1942,TV-14,52 min,"Classic Movies, Documentaries",2017,52.0,min
s7792,Movie,premachi goshta,Satish Rajwade,India,2018-02-15,2013,TV-14,127 min,"International Movies, Romantic Movies",2018,127.0,min
s7793,Movie,prescription thugs,"Chris Bell, Josh Alexander, Greg Young",United States,2016-04-15,2015,NR,86 min,Documentaries,2016,86.0,min
s7794,Movie,primal fear,Gregory Hoblit,United States,2019-12-01,1996,R,131 min,"Dramas, Thrillers",2019,131.0,min
s7795,Movie,prince charming,Wong Jing,Hong Kong,2018-08-31,1984,TV-14,93 min,"Comedies, International Movies, Romantic Movies",2018,93.0,min
s7797,Movie,princess cyd,Stephen Cone,United States,2018-02-05,2017,TV-MA,97 min,"Dramas, Independent Movies, LGBTQ Movies",2018,97.0,min
s7798,Movie,professor mack,Christopher Nolen,United States,2019-08-06,2018,TV-MA,84 min,"Comedies, Romantic Movies",2019,84.0,min
s7800,Movie,prosecuting evil: the extraordinary world of ben ferencz,Barry Avrich,Canada,2019-06-01,2019,TV-MA,83 min,Documentaries,2019,83.0,min
s7802,Movie,pukar,Rajkumar Santoshi,India,2018-03-01,2000,TV-14,165 min,"Action & Adventure, Dramas, International Movies",2018,165.0,min
s7803,Movie,pulp fiction,Quentin Tarantino,United States,2019-01-01,1994,R,154 min,"Classic Movies, Cult Movies, Dramas",2019,154.0,min
s7804,Movie,punjab 1984,Anurag Singh,Canada,2017-11-01,2014,TV-14,158 min,"Dramas, International Movies",2017,158.0,min
s7805,Movie,pusher,Luis Prieto,United Kingdom,2017-12-27,2012,R,89 min,Action & Adventure,2017,89.0,min
s7806,Movie,pyaar ka punchnama,Luv Ranjan,India,2017-05-01,2011,TV-14,149 min,"Comedies, Dramas, International Movies",2017,149.0,min
s7808,Movie,q ball,Michael Tolajian,United States,2020-03-11,2019,TV-MA,96 min,"Documentaries, Sports Movies",2020,96.0,min
s7810,Movie,quantum of solace,Marc Forster,United Kingdom,2020-08-31,2008,PG-13,106 min,Action & Adventure,2020,106.0,min
s7812,Movie,queen of the desert,Werner Herzog,United States,2019-04-06,2015,PG-13,128 min,Dramas,2019,128.0,min
s7815,Movie,r.l. stine's mostly ghostly,Richard Correll,United States,2018-08-01,2008,PG,98 min,"Children & Family Movies, Comedies",2018,98.0,min
s7817,Movie,race to witch mountain,Andy Fickman,United States,2019-07-01,2009,PG,99 min,Children & Family Movies,2019,99.0,min
s7818,Movie,rachel getting married,Jonathan Demme,United States,2019-09-01,2008,R,113 min,"Dramas, Independent Movies",2019,113.0,min
s7819,Movie,radical: the controversial saga of dada figueiredo,Raphael Erichsen,Brazil,2017-04-12,2013,TV-MA,71 min,"Documentaries, International Movies, Sports Movies",2017,71.0,min
s7820,Movie,radiopetti,Hari Viswanath,India,2017-01-01,2015,TV-PG,83 min,"Dramas, International Movies",2017,83.0,min
s7821,Movie,raging bull,Martin Scorsese,United States,2019-10-01,1980,R,129 min,"Classic Movies, Dramas, Sports Movies",2019,129.0,min
s7822,Movie,rahasya,Manish Gupta,India,2018-03-01,2015,TV-14,117 min,"Dramas, International Movies",2018,117.0,min
s7823,Movie,raiders!: the story of the greatest fan film ever made,"Jeremy Coon, Tim Skousen",United States,2016-09-16,2015,NR,93 min,Documentaries,2016,93.0,min
s7824,Movie,railroad tigers,Ding Sheng,China,2017-08-19,2016,TV-14,124 min,"Action & Adventure, Comedies, International Movies",2017,124.0,min
s7825,Movie,raja hindustani,Dharmesh Darshan,India,2017-05-01,1996,TV-14,177 min,"Dramas, International Movies, Romantic Movies",2017,177.0,min
s7826,Movie,rajnigandha,Basu Chatterjee,India,2019-12-31,1974,TV-PG,104 min,"Comedies, Dramas, Independent Movies",2019,104.0,min
s7827,Movie,ralph breaks the internet: wreck-it ralph 2,"Phil Johnston, Rich Moore",United States,2019-06-11,2018,PG,113 min,"Children & Family Movies, Comedies",2019,113.0,min
s7828,Movie,ram teri ganga maili,Raj Kapoor,India,2019-12-31,1985,TV-14,178 min,"Classic Movies, Dramas, International Movies",2019,178.0,min
s7830,Movie,ramen shop,Eric Khoo,Singapore,2019-07-31,2018,TV-PG,90 min,"Dramas, International Movies",2019,90.0,min
s7831,Movie,ramji londonwaley,Sanjay Dayma,India,2019-12-31,2005,TV-14,154 min,"Comedies, Dramas, International Movies",2019,154.0,min
s7832,Movie,rampant,Kim Sung-hoon,South Korea,2019-05-26,2018,TV-MA,122 min,"Action & Adventure, Horror Movies, International Movies",2019,122.0,min
s7833,Movie,ranbhool,Girish Joshi,India,2018-03-15,2010,TV-MA,115 min,"Horror Movies, International Movies, Thrillers",2018,115.0,min
s7834,Movie,rangreza,Amir Mohiuddin,Pakistan,2018-08-01,2017,TV-14,126 min,"Dramas, International Movies, Music & Musicals",2018,126.0,min
s7835,Movie,rats,Morgan Spurlock,United States,2016-12-16,2016,NR,88 min,Documentaries,2016,88.0,min
s7837,Movie,reaction,Husam El-Gohari,Egypt,2019-06-20,2011,TV-14,99 min,"Dramas, International Movies",2019,99.0,min
s7838,Movie,ready,Anees Bazmee,India,2017-10-22,2011,TV-PG,144 min,"Comedies, International Movies, Romantic Movies",2017,144.0,min
s7849,Movie,refugee,"Clementine Malpas, Leslie Knott",Not Given,2017-03-10,2016,TV-PG,24 min,Documentaries,2017,24.0,min
s7840,Movie,rebel without a cause,Nicholas Ray,United States,2019-11-01,1955,PG-13,111 min,"Classic Movies, Dramas",2019,111.0,min
s7842,Movie,recall,Michael James Regan,Canada,2019-06-25,2018,TV-MA,73 min,Dramas,2019,73.0,min
s7844,Movie,red christmas,Craig Anderson,Australia,2017-12-11,2016,TV-MA,81 min,Horror Movies,2017,81.0,min
s7845,Movie,red dawn,John Milius,United States,2019-12-31,1984,PG-13,114 min,"Action & Adventure, Cult Movies",2019,114.0,min
s7846,Movie,red oleanders raktokarobi,Amitava Bhattacharya,India,2018-09-15,2017,TV-14,112 min,"Dramas, International Movies",2018,112.0,min
s7847,Movie,red trees,Marina Willer,United Kingdom,2018-03-24,2017,TV-PG,80 min,"Documentaries, International Movies",2018,80.0,min
s7850,Movie,regatta,Mohamed Samy,Egypt,2019-05-09,2015,TV-MA,100 min,"Action & Adventure, Dramas, International Movies",2019,100.0,min
s7852,Movie,reincarnated,Andy Capper,United States,2016-06-13,2012,R,96 min,"Documentaries, Music & Musicals",2016,96.0,min
s7853,Movie,rembat,Shamyl Othman,Malaysia,2017-08-21,2015,TV-PG,88 min,"Action & Adventure, Comedies, International Movies",2017,88.0,min
s7854,Movie,remember,Atom Egoyan,Canada,2018-07-26,2015,R,95 min,"Action & Adventure, Dramas",2018,95.0,min
s7855,Movie,remember me,Allen Coulter,United States,2020-08-01,2010,PG-13,112 min,"Dramas, Romantic Movies",2020,112.0,min
s7856,Movie,rememory,Mark Palansky,United Kingdom,2020-06-01,2017,PG-13,112 min,"Dramas, Sci-Fi & Fantasy",2020,112.0,min
s7976,Movie,secrets of scotland yard,Susannah Ward,United Kingdom,2017-04-22,2013,TV-14,55 min,Documentaries,2017,55.0,min
s7858,Movie,resident evil: afterlife,Paul W.S. Anderson,Germany,2020-01-01,2010,R,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2020,97.0,min
s7859,Movie,residente,René Pérez Joglar,United States,2018-01-01,2017,TV-MA,97 min,"Documentaries, Music & Musicals",2018,97.0,min
s7860,Movie,restless creature: wendy whelan,"Linda Saffire, Adam Schlesinger",United States,2017-09-26,2016,TV-MA,94 min,Documentaries,2017,94.0,min
s7861,Movie,return to the 36th chamber,Chia-Liang Liu,Hong Kong,2018-08-16,1980,R,97 min,"Action & Adventure, Comedies, International Movies",2018,97.0,min
s7862,Movie,revelations,Vijay Jayapal,India,2017-03-01,2016,NR,118 min,"Dramas, International Movies",2017,118.0,min
s7864,Movie,revenge of the green dragons,"Andrew Lau Wai-Keung, Andrew Loo",Hong Kong,2018-07-21,2014,R,95 min,"Action & Adventure, Dramas, Independent Movies",2018,95.0,min
s7865,TV Show,revolting rhymes,"Jani Lachauer, Jakob Schuh",United Kingdom,2018-02-01,2017,TV-PG,1 Season,"British TV Shows, Kids' TV",2018,1.0,Season
s7866,Movie,revolutionary road,Sam Mendes,United States,2019-11-01,2008,R,120 min,"Dramas, Romantic Movies",2019,120.0,min
s7867,Movie,rezeta,Fernando Frías De La Parra,Mexico,2016-12-03,2012,NR,84 min,"Dramas, Independent Movies, International Movies",2016,84.0,min
s7869,Movie,righteous kill,Jon Avnet,United States,2019-06-01,2008,R,101 min,"Dramas, Thrillers",2019,101.0,min
s7870,Movie,ringan,Makarand Mane,India,2018-05-01,2015,TV-14,103 min,"Dramas, International Movies",2018,103.0,min
s7872,Movie,rise of the zombie,"Devaki Singh, Luke Kenny",India,2017-12-15,2013,TV-MA,83 min,"Horror Movies, International Movies",2017,83.0,min
s7874,Movie,rivaaz,Ashok Nanda,India,2017-11-01,2011,TV-MA,107 min,"Dramas, Independent Movies, International Movies",2017,107.0,min
s7875,Movie,road to sangam,Amit Rai,India,2019-12-31,2010,TV-14,136 min,"Dramas, Independent Movies, International Movies",2019,136.0,min
s7876,Movie,road to yesterday,Ishaya Bako,Nigeria,2016-07-01,2015,TV-14,96 min,"Dramas, International Movies",2016,96.0,min
s7877,Movie,roberto saviano: writing under police protection,Pierfrancesco Diliberto,Italy,2018-05-01,2016,TV-14,45 min,"Documentaries, International Movies",2018,45.0,min
s7878,Movie,robin hood: the rebellion,Nicholas Winter,United Kingdom,2019-05-01,2018,TV-14,92 min,"Action & Adventure, Independent Movies, International Movies",2019,92.0,min
s7894,Movie,roots,Shweta Basu Prasad,Not Given,2017-11-01,2016,TV-PG,62 min,"Documentaries, International Movies, Music & Musicals",2017,62.0,min
s7880,Movie,rocky,John G. Avildsen,United States,2019-08-01,1976,PG,120 min,"Action & Adventure, Classic Movies, Dramas",2019,120.0,min
s7881,Movie,rocky ii,Sylvester Stallone,United States,2019-08-01,1979,PG,119 min,"Dramas, Sports Movies",2019,119.0,min
s7882,Movie,rocky iii,Sylvester Stallone,United States,2019-08-01,1982,PG,100 min,"Dramas, Sports Movies",2019,100.0,min
s7883,Movie,rocky iv,Sylvester Stallone,United States,2019-08-01,1985,PG,92 min,"Dramas, Sports Movies",2019,92.0,min
s7884,Movie,rocky v,John G. Avildsen,United States,2019-08-01,1990,PG-13,104 min,"Dramas, Sports Movies",2019,104.0,min
s7885,Movie,roger corman's death race 2050,G.J. Echternkamp,United States,2017-01-17,2017,R,93 min,"Action & Adventure, Sci-Fi & Fantasy",2017,93.0,min
s7886,Movie,roh's beauty,Sameh Abdulaziz,Egypt,2019-04-19,2014,TV-MA,98 min,"Dramas, International Movies",2019,98.0,min
s7887,Movie,roll red roll,Nancy Schwartzman,United States,2019-08-08,2018,TV-MA,80 min,Documentaries,2019,80.0,min
s7888,Movie,rolling papers,Mitch Dickman,United States,2017-09-08,2015,TV-MA,79 min,Documentaries,2017,79.0,min
s7889,Movie,romeo ranjha,Navaniat Singh,India,2017-11-01,2014,TV-14,122 min,"Action & Adventure, Comedies, Music & Musicals",2017,122.0,min
s7890,Movie,room,Lenny Abrahamson,Ireland,2018-07-19,2015,R,118 min,"Dramas, Independent Movies",2018,118.0,min
s7891,Movie,room for rent,Matthew Atkinson,Canada,2019-03-01,2017,TV-MA,89 min,"Comedies, Independent Movies",2019,89.0,min
s7892,Movie,room on the broom,"Max Lang, Jani Lachauer",United Kingdom,2019-07-01,2012,TV-Y7,26 min,"Children & Family Movies, Independent Movies",2019,26.0,min
s7895,Movie,rosemary's baby,Roman Polanski,United States,2019-11-01,1968,R,137 min,"Classic Movies, Horror Movies, Thrillers",2019,137.0,min
s7896,Movie,rounders,John Dahl,United States,2019-11-01,1998,R,121 min,Dramas,2019,121.0,min
s7897,TV Show,royal pains,Jay Chandrasekhar,United States,2017-05-18,2016,TV-PG,8 Seasons,"TV Comedies, TV Dramas",2017,8.0,Seasons
s7899,Movie,rukh,Atanu Mukherjee,India,2018-04-01,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",2018,103.0,min
s7900,Movie,rumble,R. Ellis Frazier,Mexico,2017-09-15,2016,TV-MA,92 min,"Action & Adventure, Independent Movies",2017,92.0,min
s7901,Movie,rumble in the bronx,Stanley Tong,Hong Kong,2019-11-01,1995,R,89 min,"Action & Adventure, Comedies, International Movies",2019,89.0,min
s7902,Movie,rumor has it,Rob Reiner,United States,2019-08-01,2005,PG-13,97 min,"Comedies, Romantic Movies",2019,97.0,min
s7903,Movie,run,Jeeva,India,2018-03-01,2004,TV-14,134 min,"Action & Adventure, International Movies, Music & Musicals",2018,134.0,min
s7904,Movie,runaway bride,Garry Marshall,United States,2020-12-01,1999,PG,116 min,"Comedies, Romantic Movies",2020,116.0,min
s7905,Movie,running for grace,David L. Cunningham,United States,2019-06-19,2018,TV-14,110 min,"Dramas, Romantic Movies",2019,110.0,min
s7906,Movie,running out of time,Chris Stokes,United States,2019-08-01,2018,TV-14,88 min,Thrillers,2019,88.0,min
s7908,Movie,russell madness,Robert Vince,United States,2015-05-10,2015,PG,93 min,"Children & Family Movies, Comedies, Sports Movies",2015,93.0,min
s7910,Movie,russell peters: notorious,Dave Higby,United States,2013-10-14,2013,NR,72 min,Stand-Up Comedy,2013,72.0,min
s7911,Movie,rustom,Dharmendra Suresh Desai,India,2017-01-06,2016,TV-14,141 min,"Dramas, International Movies",2017,141.0,min
s7912,Movie,s is for stanley,Alex Infascelli,Italy,2017-06-15,2016,TV-MA,82 min,"Documentaries, International Movies",2017,82.0,min
s7913,Movie,s.w.a.t.,Clark Johnson,United States,2021-01-01,2003,PG-13,117 min,Action & Adventure,2021,117.0,min
s7914,Movie,saath saath,Raman Kumar,India,2019-12-31,1982,TV-14,118 min,"Dramas, Independent Movies, International Movies",2019,118.0,min
s7915,Movie,sacro gra,Gianfranco Rosi,Italy,2017-03-21,2013,TV-MA,91 min,"Documentaries, International Movies",2017,91.0,min
s7916,Movie,sadece sen,Hakan Yonat,Turkey,2017-03-10,2014,TV-MA,105 min,"Dramas, International Movies, Romantic Movies",2017,105.0,min
s7917,Movie,sadie's last days on earth,Michael Seater,Canada,2017-08-22,2016,TV-14,94 min,"Comedies, Sci-Fi & Fantasy",2017,94.0,min
s7918,Movie,sadma,Balu Mahendra,India,2019-12-31,1983,TV-14,137 min,"Dramas, International Movies, Romantic Movies",2019,137.0,min
s7919,TV Show,sadqay tumhare,Ehtesham Uddin,Pakistan,2016-12-15,2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,1.0,Season
s7920,Movie,saeed mirza: the leftist sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",India,2017-05-01,2016,TV-MA,61 min,"Documentaries, International Movies",2017,61.0,min
s7921,Movie,safety not guaranteed,Colin Trevorrow,United States,2020-08-13,2012,R,86 min,"Comedies, Independent Movies, Romantic Movies",2020,86.0,min
s7922,Movie,saheb bibi golaam,Pratim D. Gupta,India,2017-01-01,2016,TV-MA,118 min,"Dramas, International Movies",2017,118.0,min
s7923,Movie,sairat,Nagraj Manjule,India,2018-04-01,2016,TV-14,173 min,"Dramas, International Movies, Romantic Movies",2018,173.0,min
s7924,Movie,sakhi,Sanjay Soorkar,India,2018-02-15,2007,TV-PG,152 min,"Dramas, International Movies, Music & Musicals",2018,152.0,min
s7925,Movie,salem: his sister's father,Mohamed Hamdy,Egypt,2019-06-22,2014,TV-14,99 min,"Dramas, International Movies",2019,99.0,min
s7926,Movie,samantaral,Partha Chakraborty,India,2018-09-15,2017,TV-MA,110 min,"Dramas, International Movies",2018,110.0,min
s7927,Movie,samarppanam,K. Gopinathan,India,2018-03-01,2017,TV-PG,116 min,"Dramas, International Movies",2018,116.0,min
s7928,Movie,sameer abu alneel,Amr Arafa,Egypt,2019-06-06,2013,TV-14,107 min,"Comedies, International Movies",2019,107.0,min
s7929,Movie,samson,"Bruce MacDonald, Gabriel Sabloff",South Africa,2018-12-14,2018,PG-13,109 min,"Action & Adventure, Dramas, Faith & Spirituality",2018,109.0,min
s7931,Movie,san pietro,John Huston,United States,2017-03-31,1945,TV-14,32 min,"Classic Movies, Documentaries",2017,32.0,min
s7932,Movie,sanai choughade,Rajeev Patil,India,2018-01-01,2008,TV-14,122 min,"Comedies, Dramas, International Movies",2018,122.0,min
s7933,Movie,sangam,Raj Kapoor,India,2019-12-31,1964,TV-14,228 min,"Classic Movies, Dramas, International Movies",2019,228.0,min
s7934,Movie,santa claws,Glenn Miller,United States,2017-11-17,2014,TV-PG,86 min,"Children & Family Movies, Comedies",2017,86.0,min
s7935,Movie,santa's apprentice,Luc Vinciguerra,Australia,2015-12-20,2010,TV-G,72 min,Children & Family Movies,2015,72.0,min
s7936,Movie,sarah's key,Gilles Paquet-Brenner,France,2019-09-21,2010,PG-13,102 min,"Dramas, International Movies",2019,102.0,min
s7974,Movie,secrets of her majesty's secret service,Kasia Uscinska,United Kingdom,2017-02-22,2014,TV-PG,55 min,"Documentaries, International Movies",2017,55.0,min
s7937,Movie,sardaar ji,Rohit Jugraj,Canada,2017-12-01,2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals",2017,140.0,min
s7938,Movie,sardaarji 2,Rohit Jugraj,Australia,2017-10-15,2016,TV-PG,145 min,"Action & Adventure, Comedies, International Movies",2017,145.0,min
s7939,Movie,sarivar sari,Gajendra Ahire,India,2018-02-15,2005,TV-14,126 min,"Dramas, International Movies",2018,126.0,min
s7940,Movie,sarvopari palakkaran,Venugopan,India,2018-07-01,2017,TV-14,133 min,"Dramas, International Movies",2018,133.0,min
s7941,Movie,sat sri akal,Kamal Sahani,India,2019-01-30,2008,TV-14,141 min,"Dramas, Faith & Spirituality, International Movies",2019,141.0,min
s7942,Movie,satan & adam,V. Scott Balcerek,United States,2019-06-01,2018,TV-MA,78 min,"Documentaries, Music & Musicals",2019,78.0,min
s7944,Movie,satrangi re,Aditya Sarpotdar,India,2018-03-15,2012,TV-14,150 min,"Dramas, International Movies, Music & Musicals",2018,150.0,min
